num_path,num_step,cue,best_word,temporary_best_word,q-value,current_word,neighbours,similarity,adequacy,originality,likeability,similarity_to_cue,adequacy_to_cue,originality_to_cue,likeability_to_cue,goal_value
1,0,rôle,rôle,rôle,0.0,rôle_0,acteur,0.6252599954605103,0.9348844047307325,0.18588935085289676,0.6718260870229993,1.0,1.0,0.0,0.0,1.0781376093040251
1,0,rôle,rôle,rôle,0.0,rôle_0,jouer,0.545449435710907,0.8946576027891404,0.39129110235589365,0.7296841703410601,1.0,1.0,0.0,0.0,1.0781376093040251
1,1,rôle,jouer,jouer,0.41288664025925875,jouer_1,acteur,0.5133242607116699,0.9993352647130836,0.3125493252330357,0.7676681815488633,0.5454493761062622,0.894657596385436,0.38429114141921444,0.7222003480943645,1.0781376093040251
1,1,rôle,jouer,jouer,0.41288664025925875,jouer_1,importance,0.3984261155128479,0.8255850552708643,0.4261656673147885,0.6976390513936962,0.5454493761062622,0.894657596385436,0.38429114141921444,0.7222003480943645,1.0781376093040251
1,2,rôle,acteur,acteur,0.8352692833204682,acteur_2,impliquer,0.47142231464385986,0.8571142247348809,0.3590057781111003,0.6921147222343155,0.625260055065155,0.9488844140579216,0.3098893129499993,0.7392576122716931,0.9782843959043211
1,2,rôle,acteur,acteur,0.8352692833204682,acteur_2,enjeu,0.4479304850101471,0.8616236413092814,0.4523953175458592,0.7299955575637485,0.625260055065155,0.9488844140579216,0.3098893129499993,0.7392576122716931,0.9782843959043211
1,3,rôle,enjeu,enjeu,0.2731970737353251,enjeu_3,essentiel,0.5308034420013428,0.9111154176906404,0.3949302757044985,0.7412952286561049,0.4683423638343811,0.9067961634186955,0.3641353196290008,0.7303894945078598,0.8876792266691123
1,3,rôle,enjeu,enjeu,0.2731970737353251,enjeu_3,impliquer,0.5251563787460327,0.9235347419322589,0.4206696951703083,0.7608734305113868,0.4683423638343811,0.9067961634186955,0.3641353196290008,0.7303894945078598,0.8876792266691123
1,4,rôle,impliquer,impliquer,0.7414956246958937,impliquer_4,essentiel,0.5739215612411499,0.9468768802522823,0.23476707707956962,0.7081964966125234,0.5092383623123169,0.994924782394791,0.32728504803892317,0.7740074837471272,0.8054655811324412
1,4,rôle,impliquer,impliquer,0.7414956246958937,impliquer_4,institutionnel,0.5681580305099487,0.8211957582083592,0.2674963940376316,0.6335038666942634,0.5092383623123169,0.994924782394791,0.32728504803892317,0.7740074837471272,0.8054655811324412
1,5,rôle,essentiel,essentiel,0.2171783535659142,essentiel_5,contexte,0.5885179042816162,1.0,0.3483624820032392,0.7823643166639741,0.539818525314331,0.9890576119724326,0.3029873077186288,0.7643639805778536,0.7308662666619502
1,5,rôle,essentiel,essentiel,0.2171783535659142,essentiel_5,importance,0.587915301322937,0.9706069375406465,0.3587496935718795,0.7693463056521702,0.539818525314331,0.9890576119724326,0.3029873077186288,0.7643639805778536,0.7308662666619502
1,6,rôle,impliquer,contexte,0.7300528660664202,contexte,,,,,,0.4539206027984619,0.8392746512191946,0.37118334126459057,0.683398044922698,0.6631760714012994
